client_id,name,email,order_no,time,exchange,side,symbol,qty,price
CL0129,Rohan Das,CL0129@example.com,1603699571,12:54:47,NSE,S,SBIN,369,2063.06
CL0129,Rohan Das,CL0129@example.com,1817612376,11:36:51,NSE,B,TCS,110,1118.37
CL0129,Rohan Das,CL0129@example.com,1273102590,09:37:29,BSE,B,TATAMOTORS,76,1855.43
CL0129,Rohan Das,CL0129@example.com,1238729174,14:49:18,NSE,B,BHARTIARTL,264,2494.17
CL0129,Rohan Das,CL0129@example.com,1642617934,13:22:10,BSE,B,BHARTIARTL,66,3245.87
CL0130,Meera Nair,CL0130@example.com,1654452313,12:41:41,NSE,B,ICICIBANK,30,1858.77
CL0130,Meera Nair,CL0130@example.com,1722291409,10:23:46,NSE,B,INFY,385,572.76
CL0130,Meera Nair,CL0130@example.com,1837644776,14:45:43,BSE,B,HDFCBANK,243,2705.99
CL0130,Meera Nair,CL0130@example.com,1623620982,13:26:17,BSE,S,TATAMOTORS,62,1864.06
CL0130,Meera Nair,CL0130@example.com,1660817183,09:56:15,BSE,B,SBIN,36,1549.50
CL0130,Meera Nair,CL0130@example.com,1271673174,09:53:40,BSE,S,ICICIBANK,401,1439.75
CL0130,Meera Nair,CL0130@example.com,1418312346,11:33:40,BSE,B,SBIN,485,3809.54
CL0130,Meera Nair,CL0130@example.com,1194430522,12:21:00,NSE,B,SBIN,192,2398.00
CL0131,Meera Gupta,CL0131@example.com,1466263846,10:45:09,BSE,B,INFY,103,2122.71
CL0131,Meera Gupta,CL0131@example.com,1259850203,10:51:16,BSE,B,WIPRO,413,2939.06
CL0131,Meera Gupta,CL0131@example.com,1403077052,13:01:00,BSE,S,SBIN,295,1090.97
CL0131,Meera Gupta,CL0131@example.com,1601505163,12:26:17,NSE,S,HDFCBANK,286,215.04
CL0132,Ishaan Sharma,CL0132@example.com,1221691316,14:30:27,BSE,B,RELIANCE,295,508.29
CL0132,Ishaan Sharma,CL0132@example.com,1299972339,14:08:10,BSE,S,INFY,189,725.20
CL0132,Ishaan Sharma,CL0132@example.com,1475166422,14:25:58,NSE,S,TCS,132,2804.95
CL0132,Ishaan Sharma,CL0132@example.com,1935348734,14:16:29,NSE,S,BHARTIARTL,319,318.94
CL0133,Meera Singh,CL0133@example.com,1360550416,09:42:32,NSE,S,ICICIBANK,362,3779.57
CL0133,Meera Singh,CL0133@example.com,1636123405,11:00:01,BSE,S,ITC,363,1737.79
CL0133,Meera Singh,CL0133@example.com,1157538580,11:43:29,NSE,B,TCS,59,562.16
CL0133,Meera Singh,CL0133@example.com,1728915892,11:53:50,BSE,S,WIPRO,394,2572.63
CL0133,Meera Singh,CL0133@example.com,1529889867,14:42:59,NSE,S,ITC,158,386.94
CL0133,Meera Singh,CL0133@example.com,1507778962,10:45:51,BSE,B,ICICIBANK,465,3354.12
CL0134,Ananya Sharma,CL0134@example.com,1310158822,12:14:29,NSE,S,TCS,283,1943.45
CL0134,Ananya Sharma,CL0134@example.com,1326137998,14:24:35,BSE,S,SBIN,192,2402.88
CL0134,Ananya Sharma,CL0134@example.com,1444915776,11:45:01,NSE,S,WIPRO,121,2260.96
CL0134,Ananya Sharma,CL0134@example.com,1101933450,13:35:33,BSE,S,INFY,329,376.76
CL0134,Ananya Sharma,CL0134@example.com,1349608701,13:51:07,NSE,S,TCS,125,1285.76
CL0134,Ananya Sharma,CL0134@example.com,1225517343,13:30:57,BSE,S,ICICIBANK,249,3925.22
CL0135,Sara Reddy,CL0135@example.com,1773898336,14:00:20,NSE,S,ICICIBANK,156,813.83
CL0135,Sara Reddy,CL0135@example.com,1796496264,11:47:21,BSE,S,BHARTIARTL,399,2589.30
CL0135,Sara Reddy,CL0135@example.com,1961471854,09:03:33,NSE,B,INFY,22,486.09
CL0135,Sara Reddy,CL0135@example.com,1876762659,09:25:12,BSE,S,ITC,473,1561.76
CL0135,Sara Reddy,CL0135@example.com,1432920203,10:41:06,NSE,B,ICICIBANK,259,3800.22
CL0135,Sara Reddy,CL0135@example.com,1635437865,11:31:18,BSE,B,RELIANCE,140,3583.88
CL0136,Aarav Reddy,CL0136@example.com,1544825953,11:06:56,BSE,S,RELIANCE,315,2187.47
CL0136,Aarav Reddy,CL0136@example.com,1375792003,09:08:47,BSE,B,INFY,84,721.81
CL0136,Aarav Reddy,CL0136@example.com,1836436221,11:33:48,NSE,S,TATAMOTORS,291,721.71
CL0136,Aarav Reddy,CL0136@example.com,1740717294,11:14:17,BSE,B,RELIANCE,255,3257.04
CL0136,Aarav Reddy,CL0136@example.com,1493263916,09:05:44,BSE,S,TCS,57,3220.02
CL0137,Rohan Das,CL0137@example.com,1994392228,10:49:56,BSE,B,ITC,42,3771.59
CL0137,Rohan Das,CL0137@example.com,1615838898,09:30:13,NSE,B,HDFCBANK,43,1511.74
CL0137,Rohan Das,CL0137@example.com,1318882999,09:51:14,NSE,B,INFY,9,3553.48
CL0137,Rohan Das,CL0137@example.com,1402180936,11:58:39,NSE,B,BHARTIARTL,281,3875.28
CL0137,Rohan Das,CL0137@example.com,1969058930,09:57:56,BSE,S,TATAMOTORS,15,1618.39
CL0138,Ananya Khan,CL0138@example.com,1633417920,11:34:47,NSE,S,HDFCBANK,482,2838.52
CL0138,Ananya Khan,CL0138@example.com,1983339621,14:08:51,BSE,S,BHARTIARTL,86,3433.98
CL0138,Ananya Khan,CL0138@example.com,1604792044,09:29:37,BSE,S,ITC,415,3844.83
CL0139,Vihaan Sharma,CL0139@example.com,1835762470,10:42:36,BSE,S,ITC,414,2505.03
CL0139,Vihaan Sharma,CL0139@example.com,1685990380,11:31:01,BSE,S,HDFCBANK,424,2138.14
CL0139,Vihaan Sharma,CL0139@example.com,1846032330,10:52:43,NSE,S,ICICIBANK,314,1809.72
CL0139,Vihaan Sharma,CL0139@example.com,1150312754,09:18:48,NSE,B,SBIN,72,2838.85
CL0139,Vihaan Sharma,CL0139@example.com,1534311735,14:53:39,BSE,B,INFY,125,1860.02
CL0139,Vihaan Sharma,CL0139@example.com,1880981283,10:22:32,NSE,S,HDFCBANK,236,2766.96
CL0139,Vihaan Sharma,CL0139@example.com,1754735106,13:40:05,BSE,S,TCS,493,3189.48
CL0140,Aarav Singh,CL0140@example.com,1426484447,14:21:27,NSE,B,ICICIBANK,335,1560.44
CL0140,Aarav Singh,CL0140@example.com,1298825620,14:05:23,NSE,B,ITC,10,2487.33
CL0140,Aarav Singh,CL0140@example.com,1847250559,10:59:49,BSE,B,HDFCBANK,191,1794.52
CL0140,Aarav Singh,CL0140@example.com,1809010487,11:00:38,BSE,B,INFY,317,3927.64
CL0140,Aarav Singh,CL0140@example.com,1921631868,09:12:14,NSE,S,ICICIBANK,60,2047.89
CL0141,Diya Nair,CL0141@example.com,1753604198,11:48:22,NSE,B,ICICIBANK,347,3335.45
CL0141,Diya Nair,CL0141@example.com,1932576670,12:27:50,NSE,S,RELIANCE,51,1678.24
CL0141,Diya Nair,CL0141@example.com,1815769727,12:46:42,BSE,B,TCS,255,1519.04
CL0141,Diya Nair,CL0141@example.com,1658032448,09:28:35,NSE,B,RELIANCE,264,311.55
CL0141,Diya Nair,CL0141@example.com,1818315310,12:00:41,BSE,S,ITC,27,2931.01
CL0141,Diya Nair,CL0141@example.com,1148924035,12:39:50,BSE,B,ITC,496,1631.87
CL0141,Diya Nair,CL0141@example.com,1720599603,11:20:28,BSE,S,TATAMOTORS,497,880.86
CL0141,Diya Nair,CL0141@example.com,1530826337,09:35:52,NSE,S,SBIN,112,1339.32
CL0142,Vihaan Nair,CL0142@example.com,1200043301,12:28:37,NSE,B,SBIN,447,1655.41
CL0142,Vihaan Nair,CL0142@example.com,1433963882,10:30:01,NSE,S,ICICIBANK,421,806.30
CL0142,Vihaan Nair,CL0142@example.com,1744269944,11:52:28,BSE,B,HDFCBANK,441,2548.82
CL0142,Vihaan Nair,CL0142@example.com,1106577113,11:05:45,NSE,B,RELIANCE,262,3802.60
CL0142,Vihaan Nair,CL0142@example.com,1217843874,13:17:22,BSE,S,TATAMOTORS,228,2825.90
CL0142,Vihaan Nair,CL0142@example.com,1120334443,14:18:19,NSE,B,INFY,191,3101.28
CL0142,Vihaan Nair,CL0142@example.com,1429227100,09:39:11,BSE,S,ICICIBANK,500,1890.78
CL0143,Kabir Iyer,CL0143@example.com,1248473901,12:45:09,NSE,B,HDFCBANK,216,3412.86
CL0143,Kabir Iyer,CL0143@example.com,1733267747,10:39:39,BSE,S,WIPRO,433,2935.81
CL0143,Kabir Iyer,CL0143@example.com,1774633880,09:16:10,NSE,S,SBIN,38,1217.70
CL0143,Kabir Iyer,CL0143@example.com,1510065553,10:46:25,BSE,B,ITC,59,798.63
CL0143,Kabir Iyer,CL0143@example.com,1905224677,12:18:35,BSE,S,WIPRO,374,2940.40
CL0143,Kabir Iyer,CL0143@example.com,1799652621,14:50:56,BSE,S,WIPRO,176,2697.90
CL0144,Aarav Nair,CL0144@example.com,1210508571,12:00:03,NSE,S,ITC,280,283.62
CL0144,Aarav Nair,CL0144@example.com,1365829130,10:37:53,NSE,S,ICICIBANK,238,1863.31
CL0144,Aarav Nair,CL0144@example.com,1199109018,09:49:42,NSE,S,INFY,294,427.86
CL0144,Aarav Nair,CL0144@example.com,1859955447,09:17:45,NSE,B,INFY,153,1210.85
CL0145,Arjun Khan,CL0145@example.com,1889069895,11:17:42,BSE,S,RELIANCE,66,3928.29
CL0145,Arjun Khan,CL0145@example.com,1772368404,09:32:28,NSE,B,BHARTIARTL,169,419.97
CL0145,Arjun Khan,CL0145@example.com,1452524454,09:52:45,BSE,S,BHARTIARTL,413,105.54
CL0146,Sara Das,CL0146@example.com,1868628441,13:56:24,NSE,S,TCS,321,2424.45
CL0146,Sara Das,CL0146@example.com,1601598366,13:24:29,BSE,B,TATAMOTORS,409,1100.15
CL0146,Sara Das,CL0146@example.com,1327851656,12:57:17,BSE,S,SBIN,291,2398.14
CL0146,Sara Das,CL0146@example.com,1598372435,12:34:11,NSE,B,ICICIBANK,254,3847.65
CL0146,Sara Das,CL0146@example.com,1819311621,14:08:10,NSE,S,TATAMOTORS,69,1938.19
CL0146,Sara Das,CL0146@example.com,1642042631,13:12:30,NSE,S,INFY,24,3002.42
CL0146,Sara Das,CL0146@example.com,1332210158,13:04:32,BSE,S,SBIN,177,1642.09
CL0146,Sara Das,CL0146@example.com,1496397758,11:07:51,BSE,B,TCS,362,841.83
CL0146,Sara Das,CL0146@example.com,1651268372,11:18:45,NSE,B,TCS,62,209.30
CL0146,Sara Das,CL0146@example.com,1626748805,10:08:58,BSE,B,RELIANCE,416,2534.29
CL0146,Sara Das,CL0146@example.com,1555993593,09:28:49,NSE,B,BHARTIARTL,486,107.12
CL0147,Vihaan Sharma,CL0147@example.com,1498830873,12:16:21,NSE,B,WIPRO,346,2417.85
CL0147,Vihaan Sharma,CL0147@example.com,1407654057,09:33:47,NSE,S,TCS,363,3582.39
CL0147,Vihaan Sharma,CL0147@example.com,1204983354,14:37:43,BSE,S,RELIANCE,369,2072.39
CL0147,Vihaan Sharma,CL0147@example.com,1261424911,14:20:35,NSE,S,TATAMOTORS,276,163.71
CL0147,Vihaan Sharma,CL0147@example.com,1168452149,12:28:29,BSE,B,RELIANCE,419,3200.84
CL0147,Vihaan Sharma,CL0147@example.com,1365955653,11:46:30,BSE,S,WIPRO,302,752.66
CL0147,Vihaan Sharma,CL0147@example.com,1812241997,10:50:34,BSE,B,ITC,489,3042.73
CL0147,Vihaan Sharma,CL0147@example.com,1381824912,11:19:00,BSE,S,WIPRO,492,3995.15
CL0148,Diya Sharma,CL0148@example.com,1602790241,09:02:44,NSE,B,ITC,492,2471.73
CL0148,Diya Sharma,CL0148@example.com,1315620181,14:27:47,NSE,B,INFY,291,2515.65
CL0148,Diya Sharma,CL0148@example.com,1772092818,14:12:41,NSE,B,ITC,443,1823.30
CL0148,Diya Sharma,CL0148@example.com,1624630573,11:03:50,BSE,S,TCS,28,995.93
CL0148,Diya Sharma,CL0148@example.com,1799372579,09:36:49,NSE,S,ITC,224,2938.99
CL0148,Diya Sharma,CL0148@example.com,1214023471,12:26:07,BSE,B,TATAMOTORS,429,2787.52
CL0149,Diya Das,CL0149@example.com,1152245827,10:48:00,NSE,S,BHARTIARTL,68,588.26
CL0149,Diya Das,CL0149@example.com,1348030328,13:01:46,NSE,S,TCS,76,2549.20
CL0149,Diya Das,CL0149@example.com,1165508729,11:14:24,BSE,B,HDFCBANK,382,2458.12
CL0149,Diya Das,CL0149@example.com,1610873630,12:04:19,NSE,B,WIPRO,69,3953.25
CL0149,Diya Das,CL0149@example.com,1290535407,10:49:30,BSE,B,TATAMOTORS,480,440.79
CL0149,Diya Das,CL0149@example.com,1396115488,09:57:24,NSE,S,TCS,398,129.56
CL0150,Meera Khan,CL0150@example.com,1364444721,11:44:18,NSE,B,BHARTIARTL,478,2984.38
CL0150,Meera Khan,CL0150@example.com,1901793547,09:10:28,BSE,S,HDFCBANK,408,1427.95
CL0150,Meera Khan,CL0150@example.com,1586181665,11:58:55,BSE,S,SBIN,118,3694.13
CL0151,Rohan Das,CL0151@example.com,1526184372,12:31:08,BSE,B,WIPRO,212,1045.89
CL0151,Rohan Das,CL0151@example.com,1769051415,12:15:04,BSE,B,BHARTIARTL,65,654.30
CL0151,Rohan Das,CL0151@example.com,1396583260,10:53:48,NSE,B,SBIN,413,3698.10
CL0151,Rohan Das,CL0151@example.com,1542994788,10:09:02,NSE,B,WIPRO,426,2257.44
CL0151,Rohan Das,CL0151@example.com,1867167660,10:28:12,NSE,S,INFY,497,1027.88
CL0151,Rohan Das,CL0151@example.com,1185602526,09:00:09,BSE,B,TATAMOTORS,334,3249.50
CL0151,Rohan Das,CL0151@example.com,1791593592,09:23:53,NSE,S,TCS,164,3396.77
CL0152,Rohan Mehta,CL0152@example.com,1655567323,13:49:36,BSE,S,HDFCBANK,216,905.18
CL0152,Rohan Mehta,CL0152@example.com,1753065897,09:11:42,NSE,S,TCS,175,854.76
CL0152,Rohan Mehta,CL0152@example.com,1894485757,09:31:35,NSE,S,WIPRO,414,3981.48
CL0153,Ananya Singh,CL0153@example.com,1970085169,14:47:17,BSE,B,WIPRO,70,1406.25
CL0153,Ananya Singh,CL0153@example.com,1311795982,13:47:29,NSE,S,WIPRO,43,160.37
CL0153,Ananya Singh,CL0153@example.com,1332974318,10:35:36,BSE,B,TATAMOTORS,187,400.50
CL0153,Ananya Singh,CL0153@example.com,1837159551,14:15:46,BSE,S,TCS,5,2811.05
CL0153,Ananya Singh,CL0153@example.com,1370707984,10:05:27,BSE,S,INFY,300,1020.24
CL0153,Ananya Singh,CL0153@example.com,1251459039,10:16:44,NSE,B,TATAMOTORS,78,2442.87
CL0154,Ishaan Singh,CL0154@example.com,1684133158,13:07:20,NSE,S,INFY,376,2576.90
CL0154,Ishaan Singh,CL0154@example.com,1795397597,09:40:24,BSE,S,TATAMOTORS,259,3809.99
CL0154,Ishaan Singh,CL0154@example.com,1502275216,14:57:52,NSE,S,WIPRO,500,455.99
CL0154,Ishaan Singh,CL0154@example.com,1905964679,11:41:14,NSE,S,SBIN,251,208.75
CL0154,Ishaan Singh,CL0154@example.com,1309925715,11:37:10,NSE,S,TCS,27,1670.04
CL0154,Ishaan Singh,CL0154@example.com,1631934076,09:21:25,BSE,B,ITC,89,1607.56
CL0154,Ishaan Singh,CL0154@example.com,1431721665,10:25:53,NSE,S,WIPRO,37,1976.39
CL0154,Ishaan Singh,CL0154@example.com,1204612403,12:45:49,NSE,B,RELIANCE,484,296.33
CL0154,Ishaan Singh,CL0154@example.com,1567567880,09:15:26,NSE,S,RELIANCE,336,2134.90
CL0155,Ananya Nair,CL0155@example.com,1829533602,11:09:49,BSE,B,HDFCBANK,458,2284.27
CL0155,Ananya Nair,CL0155@example.com,1330340771,10:31:54,BSE,B,INFY,133,907.66
CL0155,Ananya Nair,CL0155@example.com,1103638477,10:34:31,NSE,B,ITC,265,2579.69
CL0155,Ananya Nair,CL0155@example.com,1208832856,14:54:46,NSE,B,TATAMOTORS,266,2974.81
CL0155,Ananya Nair,CL0155@example.com,1437418117,09:12:15,NSE,B,BHARTIARTL,90,2053.26
CL0155,Ananya Nair,CL0155@example.com,1268577756,11:48:43,NSE,S,WIPRO,18,2214.87
CL0156,Rohan Iyer,CL0156@example.com,1955246201,12:20:02,NSE,S,ITC,7,1360.69
CL0156,Rohan Iyer,CL0156@example.com,1398108658,13:06:09,NSE,B,WIPRO,393,1882.30
CL0156,Rohan Iyer,CL0156@example.com,1416027206,14:20:30,BSE,S,WIPRO,10,3353.38
CL0156,Rohan Iyer,CL0156@example.com,1918153067,10:24:19,NSE,B,TATAMOTORS,116,3652.61
CL0157,Rohan Das,CL0157@example.com,1982171166,13:08:49,NSE,B,RELIANCE,298,3121.12
CL0157,Rohan Das,CL0157@example.com,1804604686,14:31:18,NSE,B,ICICIBANK,11,3540.35
CL0157,Rohan Das,CL0157@example.com,1473220894,12:59:05,BSE,S,SBIN,171,224.09
CL0157,Rohan Das,CL0157@example.com,1204324795,11:05:58,NSE,B,TATAMOTORS,397,3981.14
CL0157,Rohan Das,CL0157@example.com,1763956210,11:09:49,NSE,B,ICICIBANK,289,1674.67
CL0157,Rohan Das,CL0157@example.com,1854702392,09:53:26,NSE,B,WIPRO,441,2403.33
CL0157,Rohan Das,CL0157@example.com,1199975537,12:37:20,NSE,B,RELIANCE,5,2978.02
CL0157,Rohan Das,CL0157@example.com,1572731399,11:09:12,BSE,B,TCS,358,3279.40
CL0158,Sara Khan,CL0158@example.com,1991524021,12:51:10,BSE,B,RELIANCE,73,1945.21
CL0158,Sara Khan,CL0158@example.com,1479809926,13:41:12,NSE,B,TCS,177,2498.65
CL0158,Sara Khan,CL0158@example.com,1213989434,12:28:47,BSE,S,WIPRO,428,2495.60
CL0159,Diya Mehta,CL0159@example.com,1770308551,11:15:08,BSE,S,RELIANCE,320,2503.19
CL0159,Diya Mehta,CL0159@example.com,1304124216,11:46:22,BSE,S,INFY,477,2265.09
CL0159,Diya Mehta,CL0159@example.com,1437090000,11:48:47,BSE,B,SBIN,308,283.84
CL0159,Diya Mehta,CL0159@example.com,1180748700,11:22:57,NSE,B,ICICIBANK,163,3234.45
CL0159,Diya Mehta,CL0159@example.com,1859208695,14:12:39,BSE,B,BHARTIARTL,462,3388.69
CL0159,Diya Mehta,CL0159@example.com,1410618211,12:35:08,BSE,S,TCS,341,955.78
CL0159,Diya Mehta,CL0159@example.com,1625930948,10:19:01,NSE,S,BHARTIARTL,59,3713.93
CL0159,Diya Mehta,CL0159@example.com,1206289614,10:10:14,BSE,B,ITC,428,1961.68
CL0159,Diya Mehta,CL0159@example.com,1855056761,10:27:13,BSE,S,WIPRO,481,154.90
CL0159,Diya Mehta,CL0159@example.com,1883288909,13:36:35,BSE,S,SBIN,49,3311.99
CL0160,Ishaan Mehta,CL0160@example.com,1511590347,13:15:17,BSE,B,ICICIBANK,340,2981.79
CL0160,Ishaan Mehta,CL0160@example.com,1694544858,14:06:49,BSE,S,ITC,181,2284.91
CL0160,Ishaan Mehta,CL0160@example.com,1803535669,14:11:42,NSE,B,RELIANCE,322,313.04
CL0160,Ishaan Mehta,CL0160@example.com,1389770217,12:09:45,NSE,B,INFY,95,3357.94
CL0160,Ishaan Mehta,CL0160@example.com,1716844373,11:33:21,NSE,S,TATAMOTORS,376,3187.25
CL0160,Ishaan Mehta,CL0160@example.com,1668921150,14:30:58,BSE,B,INFY,249,2283.86
CL0160,Ishaan Mehta,CL0160@example.com,1506426647,14:26:49,BSE,S,TCS,287,796.40
CL0160,Ishaan Mehta,CL0160@example.com,1283779757,13:39:32,BSE,S,HDFCBANK,133,1958.09
CL0160,Ishaan Mehta,CL0160@example.com,1297348810,09:02:28,NSE,S,ICICIBANK,72,1946.29
CL0160,Ishaan Mehta,CL0160@example.com,1218498459,14:47:12,NSE,S,TCS,38,1520.12
CL0160,Ishaan Mehta,CL0160@example.com,1738445756,09:59:46,NSE,S,RELIANCE,1,1641.83
CL0161,Vihaan Das,CL0161@example.com,1442900271,10:41:30,BSE,B,RELIANCE,86,3056.30
CL0161,Vihaan Das,CL0161@example.com,1546895766,09:01:38,BSE,B,TCS,46,2508.38
CL0161,Vihaan Das,CL0161@example.com,1537266967,14:19:04,NSE,S,HDFCBANK,287,488.72
CL0161,Vihaan Das,CL0161@example.com,1764137861,11:09:10,NSE,B,HDFCBANK,219,2563.71
CL0161,Vihaan Das,CL0161@example.com,1173648761,10:43:15,BSE,S,RELIANCE,104,1866.81
CL0161,Vihaan Das,CL0161@example.com,1909353065,13:51:44,NSE,S,SBIN,32,2615.68
CL0162,Sara Singh,CL0162@example.com,1116332192,10:03:05,BSE,S,INFY,55,1555.21
CL0162,Sara Singh,CL0162@example.com,1649087541,10:04:31,BSE,S,ICICIBANK,60,1091.35
CL0162,Sara Singh,CL0162@example.com,1357945238,14:02:15,NSE,B,ITC,389,1400.67
CL0163,Vihaan Patel,CL0163@example.com,1411380339,10:49:52,BSE,S,TATAMOTORS,312,3228.00
CL0163,Vihaan Patel,CL0163@example.com,1390216220,09:09:11,NSE,S,WIPRO,482,2041.13
CL0163,Vihaan Patel,CL0163@example.com,1257372392,09:09:49,BSE,S,INFY,379,1679.49
CL0163,Vihaan Patel,CL0163@example.com,1800386408,11:40:07,BSE,S,RELIANCE,318,2131.25
CL0163,Vihaan Patel,CL0163@example.com,1306945436,09:58:28,BSE,B,TATAMOTORS,127,131.50
CL0164,Meera Gupta,CL0164@example.com,1146790006,13:02:45,NSE,B,ICICIBANK,376,1315.88
CL0164,Meera Gupta,CL0164@example.com,1668194425,09:26:15,NSE,S,RELIANCE,441,3647.26
CL0164,Meera Gupta,CL0164@example.com,1147889327,12:10:36,BSE,B,HDFCBANK,445,1397.02
CL0164,Meera Gupta,CL0164@example.com,1287167380,12:27:40,BSE,S,ICICIBANK,303,3573.43
CL0164,Meera Gupta,CL0164@example.com,1845005788,11:32:53,BSE,B,BHARTIARTL,460,3020.54
CL0164,Meera Gupta,CL0164@example.com,1502449679,13:07:43,NSE,B,TCS,92,476.56
CL0164,Meera Gupta,CL0164@example.com,1360102933,14:17:42,BSE,B,TATAMOTORS,385,329.47
CL0164,Meera Gupta,CL0164@example.com,1801624788,09:25:57,BSE,B,RELIANCE,170,2482.87
CL0164,Meera Gupta,CL0164@example.com,1632593462,11:41:26,BSE,S,HDFCBANK,358,1970.63
CL0165,Sara Reddy,CL0165@example.com,1551567398,12:57:13,NSE,B,SBIN,130,3066.12
CL0165,Sara Reddy,CL0165@example.com,1928434957,13:10:13,BSE,B,ITC,222,3828.02
CL0165,Sara Reddy,CL0165@example.com,1449905360,09:35:12,NSE,B,TCS,383,1598.36
CL0166,Rohan Nair,CL0166@example.com,1899937607,14:21:48,BSE,S,BHARTIARTL,142,226.00
CL0166,Rohan Nair,CL0166@example.com,1485192555,10:29:08,NSE,B,SBIN,175,690.25
CL0166,Rohan Nair,CL0166@example.com,1882670063,10:27:42,NSE,S,WIPRO,88,189.55
CL0166,Rohan Nair,CL0166@example.com,1864807910,10:45:41,NSE,S,BHARTIARTL,54,1482.80
CL0166,Rohan Nair,CL0166@example.com,1990951672,13:48:42,BSE,S,RELIANCE,158,2217.89
CL0166,Rohan Nair,CL0166@example.com,1660274299,14:26:56,BSE,B,BHARTIARTL,193,148.51
CL0166,Rohan Nair,CL0166@example.com,1990720683,10:20:18,BSE,B,HDFCBANK,486,2417.48
CL0166,Rohan Nair,CL0166@example.com,1773167078,09:41:27,BSE,B,WIPRO,475,2635.92
CL0167,Aarav Sharma,CL0167@example.com,1966470385,12:49:48,NSE,S,TCS,16,734.57
CL0167,Aarav Sharma,CL0167@example.com,1534552078,12:09:34,BSE,S,ITC,148,2194.95
CL0167,Aarav Sharma,CL0167@example.com,1783413347,14:19:41,BSE,S,ITC,124,211.31
CL0168,Ishaan Sharma,CL0168@example.com,1267336421,12:24:27,NSE,S,ICICIBANK,351,1456.91
CL0168,Ishaan Sharma,CL0168@example.com,1576956799,09:33:32,BSE,B,SBIN,304,2678.46
CL0168,Ishaan Sharma,CL0168@example.com,1410457433,12:38:39,BSE,S,BHARTIARTL,412,3203.92
CL0168,Ishaan Sharma,CL0168@example.com,1465848807,12:02:08,BSE,B,HDFCBANK,264,996.93
CL0168,Ishaan Sharma,CL0168@example.com,1382125432,10:09:34,NSE,B,TCS,197,2257.24
CL0168,Ishaan Sharma,CL0168@example.com,1546771145,11:51:24,NSE,S,WIPRO,398,1795.81
CL0169,Vihaan Nair,CL0169@example.com,1902174730,09:35:50,BSE,S,ITC,298,2418.87
CL0169,Vihaan Nair,CL0169@example.com,1172503072,09:42:22,NSE,S,ITC,413,3832.00
CL0169,Vihaan Nair,CL0169@example.com,1805974522,12:37:26,NSE,S,WIPRO,261,630.35
CL0169,Vihaan Nair,CL0169@example.com,1898563873,14:53:52,NSE,B,ICICIBANK,314,3865.11
CL0169,Vihaan Nair,CL0169@example.com,1947730006,09:48:47,NSE,S,ITC,361,1048.97
CL0169,Vihaan Nair,CL0169@example.com,1699908265,09:29:33,NSE,B,RELIANCE,148,1400.29
CL0169,Vihaan Nair,CL0169@example.com,1187731715,11:04:28,BSE,B,ITC,312,141.93
CL0170,Aarav Nair,CL0170@example.com,1219512783,11:04:35,NSE,B,TATAMOTORS,165,2983.60
CL0170,Aarav Nair,CL0170@example.com,1598347721,10:39:21,NSE,S,INFY,243,888.16
CL0170,Aarav Nair,CL0170@example.com,1938190491,09:51:52,BSE,S,WIPRO,227,2030.49
CL0170,Aarav Nair,CL0170@example.com,1635712624,14:11:19,BSE,B,RELIANCE,225,2256.64
CL0171,Rohan Das,CL0171@example.com,1491519796,12:51:29,NSE,B,BHARTIARTL,117,3767.00
CL0171,Rohan Das,CL0171@example.com,1683408998,13:34:33,BSE,S,RELIANCE,60,2985.62
CL0171,Rohan Das,CL0171@example.com,1260266889,10:34:37,BSE,B,ICICIBANK,30,788.71
CL0171,Rohan Das,CL0171@example.com,1361052063,10:33:41,NSE,B,TCS,263,962.24
CL0171,Rohan Das,CL0171@example.com,1925749303,14:46:52,BSE,S,SBIN,52,3074.88
CL0171,Rohan Das,CL0171@example.com,1467651270,14:01:52,BSE,S,BHARTIARTL,272,1564.79
CL0171,Rohan Das,CL0171@example.com,1308197286,09:39:15,BSE,B,BHARTIARTL,99,2174.76
CL0172,Aarav Singh,CL0172@example.com,1213568812,12:04:25,NSE,S,ITC,160,677.50
CL0172,Aarav Singh,CL0172@example.com,1646518438,09:56:39,NSE,B,HDFCBANK,418,1679.73
CL0172,Aarav Singh,CL0172@example.com,1652918068,10:20:37,NSE,S,RELIANCE,403,2311.55
CL0172,Aarav Singh,CL0172@example.com,1831276956,13:14:15,NSE,B,TCS,131,2185.63
CL0172,Aarav Singh,CL0172@example.com,1401372347,10:26:31,BSE,B,BHARTIARTL,49,2616.70
CL0172,Aarav Singh,CL0172@example.com,1865398632,13:07:35,BSE,B,SBIN,11,2778.13
CL0173,Arjun Mehta,CL0173@example.com,1958029328,11:18:29,NSE,B,ICICIBANK,497,3061.70
CL0173,Arjun Mehta,CL0173@example.com,1372710074,09:42:53,NSE,S,ICICIBANK,436,2538.62
CL0173,Arjun Mehta,CL0173@example.com,1193604753,11:34:02,NSE,S,ITC,1,2809.56
CL0173,Arjun Mehta,CL0173@example.com,1382098586,10:31:27,NSE,B,RELIANCE,429,531.23
CL0174,Arjun Gupta,CL0174@example.com,1298217031,12:28:56,NSE,S,TCS,159,2498.98
CL0174,Arjun Gupta,CL0174@example.com,1449464313,10:19:37,NSE,S,ITC,109,3385.45
CL0174,Arjun Gupta,CL0174@example.com,1763297711,12:35:58,BSE,B,TATAMOTORS,211,2305.00
